crr,cd_a,drivetrain_eff,loss_name,loss,mape,bias,converged
0.004,0.6611999999999999,0.755231024653975,abs_rel,0.2167447851890158,21.67447851890158,-3.725812402886509,True
0.009012440375830265,0.6611999999999999,0.8285261737924908,abs_rel,0.20789823678903502,20.789823678903502,-0.46829095644365276,True
0.004,0.6611999999999999,0.7310218534199624,abs_rel,0.22144507987217493,22.144507987217494,-1.8979206564673132,True
0.004,0.6611999999999999,0.7547185583137155,abs_rel,0.20972629064971585,20.972629064971585,-4.149390243091208,True
0.004,0.6611999999999999,0.6873158190705201,abs_rel,0.2163063786222999,21.63063786222999,-0.017808003151395885,True
0.004,0.6611999999999999,0.7236276944818922,abs_rel,0.2415795917081781,24.15795917081781,-2.084921229829927,True
0.004,0.6611999999999999,0.7635603990692451,abs_rel,0.2522232599512437,25.22232599512437,-3.3355218597455707,True
0.009808605235600768,0.6611999999999999,0.8834725705263793,abs_rel,0.19819440322449616,19.819440322449616,-3.1787263348938595,True
0.004,0.6611999999999999,0.7056513882909842,abs_rel,0.20828086118660616,20.828086118660615,-2.514664094790827,True
0.009861798332085892,0.6611999999999999,0.8851549000522841,abs_rel,0.20744636889937862,20.744636889937862,-2.9816869163935733,True
0.004,0.6611999999999999,0.7552331503333095,abs_rel,0.21157488295671092,21.157488295671094,-4.3081195589519155,True
0.00888749009894948,0.6611999999999999,0.8840674572253279,abs_rel,0.20673724543369065,20.673724543369065,-1.8776525693195951,True
0.005968903537996565,0.6611999999999999,0.764448852962816,abs_rel,0.20417365780588553,20.417365780588554,-3.741847721003158,True
0.005761725518385221,0.6611999999999999,0.7691022261861192,abs_rel,0.19739456678565293,19.739456678565293,-4.861264415050779,True
0.004,0.6611999999999999,0.7949252437653483,abs_rel,0.24013761153588853,24.013761153588852,-5.663790555039924,True
0.00439062213149253,0.6611999999999999,0.775321806941781,abs_rel,0.2157554792216165,21.57554792216165,-3.128332108544408,True
0.005730309507025415,0.6611999999999999,0.778901445580229,abs_rel,0.20878787418541034,20.878787418541034,-3.066503165070197,True
0.00741324949525075,0.6611999999999999,0.9165252139768196,abs_rel,0.197362127150263,19.736212715026298,-3.1514190797217965,True
0.004,0.6611999999999999,0.7845068632359803,abs_rel,0.21183207583218283,21.183207583218284,-4.330807916357422,True
0.004,0.6611999999999999,0.7799529157617595,abs_rel,0.2351747858360951,23.51747858360951,-4.131298422107134,True
0.004,0.6611999999999999,0.7874135364910531,abs_rel,0.20348063971609118,20.34806397160912,-2.7442577197757543,True
0.004,0.6611999999999999,0.7350717204016153,abs_rel,0.2252588791045195,22.52588791045195,-1.206608773323747,True
0.007704231425519432,0.6611999999999999,0.91467797890871,abs_rel,0.20449289775792562,20.44928977579256,-3.902550800874688,True
0.004,0.6611999999999999,0.7676414736951438,abs_rel,0.22529871682270833,22.529871682270834,-5.0976428836501295,True
0.004,0.6611999999999999,0.7527505877545435,abs_rel,0.24465908200222658,24.465908200222657,-2.209416515255847,True
0.004,0.6611999999999999,0.7962326092387431,abs_rel,0.22288752661560404,22.288752661560405,-5.2223217252213505,True
0.004,0.6611999999999999,0.7879787122144581,abs_rel,0.22826364634459875,22.826364634459875,-3.9843833595625857,True
0.004,0.6611999999999999,0.7147989308559686,abs_rel,0.22034869330035722,22.034869330035722,-1.3021244965989176,True
0.004,0.6611999999999999,0.7283595694712818,abs_rel,0.2299155492751185,22.99155492751185,-1.5550568364028614,True
0.004,0.6611999999999999,0.7738114546685271,abs_rel,0.24391100468434793,24.391100468434793,-4.886357795297547,True
0.006550109834222103,0.6611999999999999,0.7727159830803348,abs_rel,0.20955796980882982,20.955796980882983,-1.420456984359633,True
0.004,0.6611999999999999,0.7339082059033455,abs_rel,0.24730244436166426,24.730244436166426,-2.5014388133092273,True
0.004,0.6611999999999999,0.7819775966928298,abs_rel,0.21576573750164613,21.576573750164613,-4.728014251680251,True
0.004,0.6611999999999999,0.7819775877146407,abs_rel,0.228457712244812,22.8457712244812,-3.274587625568189,True
0.004,0.6611999999999999,0.7876932826972765,abs_rel,0.2072799138907205,20.727991389072052,-5.2115650752732545,True
0.009055171101091832,0.6611999999999999,0.8899687591382262,abs_rel,0.19581632526123977,19.581632526123975,-2.9039784746553865,True
0.01010639500220017,0.6611999999999999,0.8770043027061135,abs_rel,0.21164059781015884,21.164059781015883,-1.601325942620184,True
0.004,0.6611999999999999,0.7283595803511287,abs_rel,0.20383224159395671,20.38322415939567,-2.938695396828701,True
0.004,0.6611999999999999,0.7863321855907521,abs_rel,0.22274179618902545,22.274179618902544,-4.173962306800693,True
